"pharm_class","pharm_subclass","gpi_group","gpi_class","gpi_subclass","ingredient_rxcui_name"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","polyethylene glycols"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","polysorbate 80"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","polyvinyl alcohol"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","povidone"
"Ophthalmic","Ophthalmic Decongestants","86","40","00","tetrahydrozoline"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","tetrahydrozoline"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","zinc sulfate"
"Ophthalmic","Ophthalmic Immunomodulators","86","72","00","cyclosporine"
"Ophthalmic","Ophthalmic Integrin Antagonists","86","73","40","lifitegrast"
"Ophthalmic","Ophthalmic Kinase Inhibitors","86","52","99","latanoprost"
"Ophthalmic","Ophthalmic Kinase Inhibitors","86","52","70","netarsudil"
"Ophthalmic","Ophthalmic Kinase Inhibitors","86","52","99","netarsudil"
"Ophthalmic","Ophthalmic Local Anesthetics","86","75","00","lidocaine"
"Ophthalmic","Ophthalmic Local Anesthetics","86","75","00","proparacaine"
"Ophthalmic","Ophthalmic Local Anesthetics","86","75","00","tetracaine"
"Ophthalmic","Ophthalmic Nerve Growth Factors","86","77","00","cenegermin"
"Ophthalmic","Ophthalmic Photodynamic Therapy Agents","86","70","00","verteporfin"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","alcaftadine"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","azelastine"
"Ophthalmic","Ophthalmics - Misc.","86","80","60","benoxinate"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","bepotastine"
"Ophthalmic","Ophthalmics - Misc.","86","80","23","brinzolamide"
"Ophthalmic","Ophthalmics - Misc.","86","80","50","bromfenac"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","calcium chloride"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","cromolyn"
"Ophthalmic","Ophthalmics - Misc.","86","80","55","cysteamine"
"Ophthalmic","Ophthalmics - Misc.","86","80","50","diclofenac"
"Ophthalmic","Ophthalmics - Misc.","86","80","23","dorzolamide"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","epinastine"
"Ophthalmic","Ophthalmics - Misc.","86","80","60","fluorescein"
"Ophthalmic","Ophthalmics - Misc.","86","80","50","flurbiprofen"
"Ophthalmic","Ophthalmics - Misc.","86","80","50","ketorolac"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","ketotifen"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","magnesium chloride"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","nedocromil"
"Ophthalmic","Ophthalmics - Misc.","86","80","50","nepafenac"
"Ophthalmic","Ophthalmics - Misc.",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmics - Misc.","86","80","10","ocriplasmin"
"Ophthalmic","Ophthalmics - Misc.","86","80","20","olopatadine"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","potassium chloride"
"Ophthalmic","Ophthalmics - Misc.","86","80","60","proparacaine"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","sodium acetate"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","sodium chloride"
"Ophthalmic","Ophthalmics - Misc.","86","80","40","sodium chloride"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","sodium citrate"
"Ophthalmic","Ophthalmics - Misc.","86","80","30","water"
"Ophthalmic","Ophthalmic Steroids","86","30","99","bacitracin"
"Ophthalmic","Ophthalmic Steroids","86","30","00","dexamethasone"
"Ophthalmic","Ophthalmic Steroids","86","30","99","dexamethasone"
"Ophthalmic","Ophthalmic Steroids","86","30","00","difluprednate"
"Ophthalmic","Ophthalmic Steroids","86","30","00","fluocinolone"
"Ophthalmic","Ophthalmic Steroids","86","30","00","fluorometholone"
"Ophthalmic","Ophthalmic Steroids","86","30","99","gentamicin"
"Ophthalmic","Ophthalmic Steroids","86","30","99","hydrocortisone"
"Ophthalmic","Ophthalmic Steroids","86","30","00","loteprednol etabonate"
"Ophthalmic","Ophthalmic Steroids","86","30","99","loteprednol etabonate"
"Ophthalmic","Ophthalmic Steroids","86","30","99","neomycin"
"Ophthalmic","Ophthalmic Steroids","86","30","99","No ingredient mapped"
"Ophthalmic","Ophthalmic Steroids",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmic Steroids","86","30","99","polymyxin B"
"Ophthalmic","Ophthalmic Steroids","86","30","00","prednisolone"
"Ophthalmic","Ophthalmic Steroids","86","30","99","prednisolone"
"Ophthalmic","Ophthalmic Steroids","86","30","00","rimexolone"
"Ophthalmic","Ophthalmic Steroids","86","30","99","sulfacetamide"
"Ophthalmic","Ophthalmic Steroids","86","30","99","tobramycin"
"Ophthalmic","Ophthalmic Steroids","86","30","00","triamcinolone"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","99","chondroitin sulfates"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","00","gelatin"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","00","hyaluronate"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","99","hyaluronate"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","00","No ingredient mapped"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","00","trypan blue"
"Ophthalmic","Ophthalmic Surgical Aids","86","78","00","trypan blue free acid"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","bimatoprost"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","isopropyl unoprostone"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","latanoprost"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","latanoprostene bunod"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","No ingredient mapped"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","tafluprost"
"Ophthalmic","Prostaglandins - Ophthalmic","86","33","00","travoprost"
"Ophthalmic",,,,,"No ingredient mapped"
"Otic","Otic Agents - Miscellaneous","87","40","00","acetic acid"
"Otic","Otic Agents - Miscellaneous","87","40","00","aluminum acetate"
"Otic","Otic Agents - Miscellaneous","87","40","00","carbamide peroxide"
"Otic","Otic Agents - Miscellaneous","87","40","00","triethanolamine"
"Otic","Otic Agents - Miscellaneous","87","40","00","triethanolamine polypeptide oleate condensate"
"Otic","Otic Anti-infectives","87","10","00","ciprofloxacin"
"Otic","Otic Anti-infectives","87","10","00","ofloxacin"
"Otic","Otic Combinations","87","99","20","acetic acid"
"Otic","Otic Combinations","87","99","20","antipyrine"
"Otic","Otic Combinations","87","99","20","benzocaine"
"Otic","Otic Combinations","87","99","10","ciprofloxacin"
"Otic","Otic Combinations","87","99","10","colistin"
"Otic","Otic Combinations","87","99","10","dexamethasone"
"Otic","Otic Combinations","87","99","10","hydrocortisone"
"Otic","Otic Combinations","87","99","10","neomycin"
"Otic","Otic Combinations","87","99","10","No ingredient mapped"
"Otic","Otic Combinations","87","99","20","policosanol"
"Otic","Otic Combinations","87","99","10","polymyxin B"
"Otic","Otic Combinations","87","99","10","thonzonium"
"Otic","Otic Steroids","87","30","00","acetic acid"
"Otic","Otic Steroids","87","30","00","fluocinolone"
"Otic","Otic Steroids","87","30","00","hydrocortisone"
"Oxytocics","Abortifacients/Agents for Cervical Ripening","29","20","10","carboprost"
"Oxytocics","Abortifacients/Agents for Cervical Ripening","29","20","10","dinoprostone"
"Oxytocics","Abortifacients/Agents for Cervical Ripening",,,,"No ingredient mapped"
"Oxytocics","Oxytocics","29","00","00","methylergonovine"
"Oxytocics","Oxytocics","29","00","00","No ingredient mapped"
"Oxytocics","Oxytocics",,,,"No ingredient mapped"
"Oxytocics","Oxytocics","29","00","00","oxytocin"
"Penicillins","Aminopenicillins","01","20","00","amoxicillin"
"Penicillins","Aminopenicillins","01","20","00","ampicillin"
"Penicillins","Aminopenicillins","01","20","00","No ingredient mapped"
"Penicillins","Aminopenicillins",,,,"No ingredient mapped"
"Penicillins","Extended-Spectrum Penicillins","01","40","00","piperacillin"
"Penicillins","Natural Penicillins","01","10","00","No ingredient mapped"
"Penicillins","Natural Penicillins",,,,"No ingredient mapped"
"Penicillins","Natural Penicillins","01","10","00","penicillin G"
"Penicillins","Natural Penicillins","01","10","00","penicillin V"
"Penicillins","Penicillinase-Resistant Penicillins","01","30","00","dicloxacillin"
"Penicillins","Penicillinase-Resistant Penicillins","01","30","00","nafcillin"
"Penicillins","Penicillinase-Resistant Penicillins","01","30","00","No ingredient mapped"
"Penicillins","Penicillinase-Resistant Penicillins",,,,"No ingredient mapped"
"Penicillins","Penicillinase-Resistant Penicillins","01","30","00","oxacillin"
"Penicillins","Penicillin Combinations","01","99","00","amoxicillin"
"Penicillins","Penicillin Combinations","01","99","00","ampicillin"
"Penicillins","Penicillin Combinations","01","99","00","clavulanate"
"Penicillins","Penicillin Combinations","01","99","00","No ingredient mapped"
"Penicillins","Penicillin Combinations",,,,"No ingredient mapped"
"Penicillins","Penicillin Combinations","01","99","00","penicillin G"
"Penicillins","Penicillin Combinations","01","99","00","piperacillin"
"Penicillins","Penicillin Combinations","01","99","00","sulbactam"
"Penicillins","Penicillin Combinations","01","99","00","tazobactam"
"Penicillins","Penicillin Combinations","01","99","00","ticarcillin"
"Pharmaceutical adjuvants","Coloring Agents","98","30","00","FD&C red 40 lake"
"Pharmaceutical adjuvants","Coloring Agents","98","30","00","FD & C red no. 40 aluminum lake"
"Pharmaceutical adjuvants","Coloring Agents","98","30","00","indigotindisulfonate"
"Pharmaceutical adjuvants","Coloring Agents",,,,"No ingredient mapped"
"Pharmaceutical adjuvants","Delivery Devices","98","65","20","No ingredient mapped"
"Pharmaceutical adjuvants","Flavoring Agents","98","33","00","No ingredient mapped"
"Pharmaceutical adjuvants","Gelatin Capsules (Empty)","98","70","00","No ingredient mapped"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","20","cherry allergenic extract"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","20","cherry juice"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","30","ethanol"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","10","glycine"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","10","No ingredient mapped"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","20","No ingredient mapped"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","30","No ingredient mapped"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","30","propylene glycol"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","30","propylene glycol, (R)-"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","10","sodium chloride"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","20","sorbitol"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","10","water"
"Pharmaceutical adjuvants","Liquid Vehicles","98","40","20","water"
"Pharmaceutical adjuvants","Non Gelatin Capsules (Empty)","98","71","00","No ingredient mapped"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","Astragalus root extract"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","cocoa butter"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","lactose"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","methylcellulose"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","methylcellulose (1500 CPS)"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","methylcellulose (15 CPS)"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","methylcellulose (25 CPS)"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","10","methylcellulose (400 cps)"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","PEG-PPG-125-30 copolymer"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","poloxamer"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","poloxamer 105"
"Pharmaceutical adjuvants","Pharmaceutical Excipients","98","35","00","sodium thiosulfate"
"Pharmaceutical adjuvants","Placebos","98","80","00","No ingredient mapped"
"Pharmaceutical adjuvants","Semi Solid Vehicles","90","97","20","No ingredient mapped"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","No ingredient mapped"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","petrolatum"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 1000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 10000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 100000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 1000000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 11000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 12000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 1450"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 2000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 20000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 250"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 2500"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 300000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 3350"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 3500"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 400"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 4000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 400000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 450"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 500"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 600000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 700"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 7000000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 900"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 9000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycol 900000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene glycols"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene oxide 200000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene oxide 2000000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyethylene oxide 5000000"
"Pharmaceutical adjuvants","Semi Solid Vehicles","98","60","00","polyoxyethylene ether"
"Pharmaceutical adjuvants",,,,,"No ingredient mapped"
"Pressors","Anaphylaxis Therapy Agents","38","00","00","epinephrine"
"Pressors","Anaphylaxis Therapy Agents","38","90","00","epinephrine"
"Pressors","Anaphylaxis Therapy Agents","38","00","00","No ingredient mapped"
"Pressors","Anaphylaxis Therapy Agents",,,,"No ingredient mapped"
"Pressors","Neurogenic Orthostatic Hypotension (NOH) - Agents","38","70","00","droxidopa"
"Pressors","Vasopressors","38","00","00","ephedrine"
"Pressors","Vasopressors","38","00","00","epinephrine"
"Pressors","Vasopressors","38","00","00","midodrine"
"Pressors","Vasopressors","38","00","00","No ingredient mapped"
"Pressors","Vasopressors",,,,"No ingredient mapped"
"Pressors","Vasopressors","38","00","00","norepinephrine"
"Pressors","Vasopressors","38","00","00","phenylephrine"
"Progestins","Progestins","26","00","00","17-alpha-hydroxyprogesterone"
"Progestins","Progestins","26","00","00","medroxyprogesterone"
"Progestins","Progestins","26","00","00","megestrol"
"Progestins","Progestins","26","00","00","No ingredient mapped"
"Progestins","Progestins",,,,"No ingredient mapped"
"Progestins","Progestins","26","00","00","norethindrone"
"Progestins","Progestins","26","00","00","progesterone"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","baclofen"
"Skeletal muscle relaxants","Central Muscle Relaxants",,,,"baclofen"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","carisoprodol"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","chlorzoxazone"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","cyclobenzaprine"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","metaxalone"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","methocarbamol"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","No ingredient mapped"
"Skeletal muscle relaxants","Central Muscle Relaxants",,,,"No ingredient mapped"
"Skeletal muscle relaxants","Central Muscle Relaxants","75","10","00","orphenadrine"
